Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Property price (USD),Price was cut,Price cut amount (USD),Price cut date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/961-Collier-Ct-APT-301-Marco-Island-FL-34145/43743680_zpid/,,Condo for sale,Condominium,175,1575000,Yes,75000.0,05/06/2024,2025.0,sqft,777.78,0.0,sqft,3.0,2.0,961 Collier Ct APT 301,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/6000-Royal-Marco-Way-UNIT-346-Marco-Island-FL-34145/54198825_zpid/,,Condo for sale,Condominium,19,1200000,No,,,1781.0,sqft,673.78,,,2.0,2.0,6000 Royal Marco Way UNIT 346,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/915-Panama-Ct-UNIT-B4-Marco-Island-FL-34145/2063495101_zpid/,,Condo for sale,Condominium,160,615000,Yes,10000.0,06/03/2024,1194.0,sqft,515.08,,,2.0,2.0,915 Panama Ct UNIT B4,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/900-S-Collier-Blvd-UNIT-803-Marco-Island-FL-34145/54162778_zpid/,,Condo for sale,Condominium,169,825000,No,,,504.0,sqft,1636.9,,,1.0,1.0,900 S Collier Blvd UNIT 803,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/871-Collier-Ct-UNIT-2B-Marco-Island-FL-34145/54171670_zpid/,,Condo for sale,Condominium,43,1325000,No,,,1890.0,sqft,701.06,0.35,acres,3.0,3.0,871 Collier Ct UNIT 2B,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/493-Tallwood-St-A-102-Marco-Island-FL-34145/2107370181_zpid/,,Condo for sale,Condominium,151,370000,Yes,9500.0,08/14/2024,975.0,sqft,379.49,0.0,sqft,2.0,2.0,493 Tallwood St #A-102,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/Marco-Island-FL-34145/43777538_zpid/,,Condo for sale,Condominium,45,154900,Yes,5100.0,08/28/2024,406.0,sqft,381.53,0.0,sqft,,1.0,(undisclosed Address),Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/960-Cape-Marco-Dr-UNIT-401-Marco-Island-FL-34145/54169572_zpid/,,Condo for sale,Condominium,135,3350000,No,,,2832.0,sqft,1182.91,,,3.0,3.0,960 Cape Marco Dr UNIT 401,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1585-Ludlow-Rd-Marco-Island-FL-34145/43777251_zpid/,,House for sale,Single Family,21,1800000,Yes,145000.0,08/22/2024,3142.0,sqft,572.88,0.49,acres,4.0,3.0,1585 Ludlow Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/334-Rockhill-Ct-Marco-Island-FL-34145/43774071_zpid/,,House for sale,Single Family,7,1500000,No,,,2172.0,sqft,690.61,0.25,acres,2.0,2.0,334 Rockhill Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/550-Inlet-Dr-Marco-Island-FL-34145/54188952_zpid/,,House for sale,Single Family,143,1479000,No,,,2798.0,sqft,528.59,0.5,acres,4.0,4.0,550 Inlet Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1045-Cottonwood-Ct-Marco-Island-FL-34145/66130945_zpid/,,House for sale,Single Family,30,2649000,Yes,1000.0,08/28/2024,2401.0,sqft,1103.29,,,3.0,3.0,1045 Cottonwood Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1784-Granada-Dr-Marco-Island-FL-34145/54188262_zpid/,,House for sale,Single Family,35,1100000,No,,,1353.0,sqft,813.01,0.25,acres,3.0,2.0,1784 Granada Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/300-S-Collier-Blvd-UNIT-203-Marco-Island-FL-34145/54199008_zpid/,,Condo for sale,Condominium,73,1100000,Yes,175000.0,08/07/2024,1350.0,sqft,814.81,0.0,sqft,2.0,2.0,300 S Collier Blvd UNIT 203,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/287-Meadowlark-Ct-Marco-Island-FL-34145/43774116_zpid/,,House for sale,Single Family,163,3600000,Yes,300000.0,04/26/2024,2958.0,sqft,1217.04,0.25,acres,3.0,3.0,287 Meadowlark Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/601-Seaview-Ct-APT-C612-Marco-Island-FL-34145/54201859_zpid/,,Condo for sale,Condominium,119,754999,Yes,15000.0,08/22/2024,964.0,sqft,783.19,,,2.0,2.0,601 Seaview Ct APT C612,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/970-Cape-Marco-Dr-UNIT-2504-Marco-Island-FL-34145/63473337_zpid/,,Condo for sale,Condominium,267,9950000,Yes,1050000.0,06/22/2024,9279.0,sqft,1072.31,0.0,sqft,4.0,7.0,970 Cape Marco Dr UNIT 2504,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/850-Elkhorn-Ct-UNIT-213-Marco-Island-FL-34145/54206315_zpid/,,Condo for sale,Condominium,83,475000,Yes,14000.0,07/30/2024,787.0,sqft,603.56,,,2.0,2.0,850 Elkhorn Ct UNIT 213,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/380-Seaview-Ct-APT-1812-Marco-Island-FL-34145/43796050_zpid/,,Condo for sale,Condominium,244,899500,Yes,49500.0,09/09/2024,1173.0,sqft,766.84,,,2.0,2.0,380 Seaview Ct APT 1812,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/201-Vintage-Bay-Dr-UNIT-26-Marco-Island-FL-34145/43802626_zpid/,,Condo for sale,Condominium,70,539000,Yes,6000.0,04/18/2024,1637.0,sqft,329.26,,,2.0,2.0,201 Vintage Bay Dr UNIT 26,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1580-Villa-Ct-Marco-Island-FL-34145/43776082_zpid/,,House for sale,Single Family,197,995000,Yes,30000.0,05/08/2024,1632.0,sqft,609.68,0.34,acres,3.0,2.0,1580 Villa Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/960-Huron-Ct-10-Marco-Island-FL-34145/54193461_zpid/,,Condo for sale,Condominium,234,509000,Yes,30000.0,04/05/2024,1008.0,sqft,504.96,0.0,sqft,2.0,2.0,960 Huron Ct #10,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1793-Wavecrest-Ct-Marco-Island-FL-34145/54187834_zpid/,,House for sale,Single Family,62,2995000,Yes,200000.0,01/24/2024,3087.0,sqft,970.2,0.3,acres,3.0,3.0,1793 Wavecrest Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1007-Anglers-Cv-J302-Marco-Island-FL-34145/54162636_zpid/,,Condo for sale,Condominium,303,415000,Yes,14000.0,08/09/2024,717.0,sqft,578.8,,,1.0,1.0,1007 Anglers Cv #J302,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/140-Seaview-Ct-APT-1806N-Marco-Island-FL-34145/43738319_zpid/,,Condo for sale,Condominium,164,849000,No,,,893.0,sqft,950.73,0.0,sqft,2.0,2.0,140 Seaview Ct APT 1806N,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/901-Collier-Ct-5-205-Marco-Island-FL-34145/43748750_zpid/,,Condo for sale,Condominium,1092,595000,Yes,44000.0,03/12/2024,1125.0,sqft,528.89,,,2.0,2.0,901 Collier Ct #5-205,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/125-S-Collier-Blvd-B-201-Marco-Island-FL-34145/344757173_zpid/,,Condo for sale,Condominium,182,579900,Yes,10000.0,07/25/2024,1082.0,sqft,535.95,,,2.0,2.0,125 S Collier Blvd #B-201,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/970-Cape-Marco-Dr-UNIT-806-Marco-Island-FL-34145/63473240_zpid/,,House for sale,Single Family,69,3700000,No,,,3600.0,sqft,1027.78,,,3.0,4.0,970 Cape Marco Dr UNIT 806,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/780-S-Collier-Blvd-UNIT-207-Marco-Island-FL-34145/54201644_zpid/,,Condo for sale,Condominium,171,1695000,Yes,30000.0,04/05/2024,1580.0,sqft,1072.78,,,2.0,2.0,780 S Collier Blvd UNIT 207,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/46-Manor-Ter-8-209-Marco-Island-FL-34145/54189792_zpid/,,Condo for sale,Condominium,16,489900,No,,,814.0,sqft,601.84,0.0,sqft,2.0,2.0,46 Manor Ter #8-209,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1085-Bald-Eagle-Dr-UNIT-A405-Marco-Island-FL-34145/54198179_zpid/,,Condo for sale,Condominium,98,624999,Yes,5001.0,07/25/2024,800.0,sqft,781.25,,,1.0,1.0,1085 Bald Eagle Dr UNIT A405,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2000-Royal-Marco-Way-UNIT-310-Marco-Island-FL-34145/54198891_zpid/,,Condo for sale,Condominium,551,1575000,Yes,20000.0,09/09/2024,2765.0,sqft,569.62,,,3.0,3.0,2000 Royal Marco Way UNIT 310,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/900-Collier-Ct-APT-106-Marco-Island-FL-34145/54184474_zpid/,,Condo for sale,Condominium,144,659000,Yes,40000.0,09/12/2024,1168.0,sqft,564.21,,,2.0,2.0,900 Collier Ct APT 106,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1431-Delbrook-Way-Marco-Island-FL-34145/103124909_zpid/,,New construction,Single Family,49,1699000,No,,,2345.0,sqft,724.52,8712.0,sqft,4.0,3.0,1431 Delbrook Way,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1760-Barbados-Ave-Marco-Island-FL-34145/43774079_zpid/,,House for sale,Single Family,14,3495000,No,,,2344.0,sqft,1491.04,0.36,acres,3.0,2.0,1760 Barbados Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/991-N-Barfield-Dr-UNIT-101-Marco-Island-FL-34145/43764559_zpid/,,Condo for sale,Condominium,259,750000,Yes,49000.0,07/20/2024,1396.0,sqft,537.25,,,2.0,2.0,991 N Barfield Dr UNIT 101,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/260-Seaview-Ct-APT-601-Marco-Island-FL-34145/43796247_zpid/,,Condo for sale,Condominium,75,975000,No,,,1070.0,sqft,911.21,,,2.0,2.0,260 Seaview Ct APT 601,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1169-Fourwinds-Ave-Marco-Island-FL-34145/43773655_zpid/,,House for sale,Single Family,118,685600,No,,,1202.0,sqft,570.38,8712.0,sqft,2.0,2.0,1169 Fourwinds Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/280-S-Collier-Blvd-UNIT-1505-Marco-Island-FL-34145/54202809_zpid/,,Condo for sale,Condominium,41,2499000,No,,,2500.0,sqft,999.6,,,3.0,3.0,280 S Collier Blvd UNIT 1505,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2155-San-Marco-Rd-2-204-Marco-Island-FL-34145/54172492_zpid/,,Condo for sale,Condominium,83,310000,Yes,19000.0,08/30/2024,948.0,sqft,327.0,,,2.0,2.0,2155 San Marco Rd #2-204,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/380-Periwinkle-Ct-Marco-Island-FL-34145/43766361_zpid/,,House for sale,Single Family,13,2950000,No,,,2534.0,sqft,1164.17,0.52,acres,3.0,2.0,380 Periwinkle Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/14-Manor-Ter-9-109-Marco-Island-FL-34145/54189801_zpid/,,Condo for sale,Condominium,117,499000,Yes,10900.0,08/28/2024,814.0,sqft,613.02,,,2.0,2.0,14 Manor Ter #9-109,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1215-Edington-Pl-APT-F1-Marco-Island-FL-34145/43802288_zpid/,,Condo for sale,Condominium,761,369000,Yes,20900.0,08/08/2024,570.0,sqft,647.37,,,1.0,1.0,1215 Edington Pl APT F1,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/32-Greenbrier-St-3-203-Marco-Island-FL-34145/54189706_zpid/,,Condo for sale,Condominium,98,450000,Yes,20000.0,09/12/2024,814.0,sqft,552.83,,,2.0,2.0,32 Greenbrier St #3-203,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/651-W-Elkcam-Cir-UNIT-821-Marco-Island-FL-34145/54201584_zpid/,,Condo for sale,Condominium,82,449900,Yes,35100.0,09/03/2024,863.0,sqft,521.32,0.0,sqft,2.0,2.0,651 W Elkcam Cir UNIT 821,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/650-Century-Ct-Marco-Island-FL-34145/66130974_zpid/,,House for sale,Single Family,163,4299000,Yes,201000.0,07/17/2024,4370.0,sqft,983.75,0.28,acres,4.0,5.0,650 Century Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/174-S-Collier-Blvd-UNIT-1006-Marco-Island-FL-34145/43789409_zpid/,,Condo for sale,Condominium,118,1795000,No,,,1926.0,sqft,931.98,,,3.0,3.0,174 S Collier Blvd UNIT 1006,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1442-Biscayne-Way-Marco-Island-FL-34145/66130962_zpid/,,House for sale,Single Family,148,995000,Yes,104000.0,06/26/2024,2004.0,sqft,496.51,8712.0,sqft,4.0,2.0,1442 Biscayne Way,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1661-Almeria-Ct-Marco-Island-FL-34145/43776329_zpid/,,House for sale,Single Family,231,1690000,Yes,60000.0,09/01/2024,2010.0,sqft,840.8,8712.0,sqft,3.0,2.0,1661 Almeria Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/850-Elkhorn-Ct-UNIT-224-Marco-Island-FL-34145/54206319_zpid/,,Condo for sale,Condominium,160,410000,No,,,787.0,sqft,520.97,,,2.0,2.0,850 Elkhorn Ct UNIT 224,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1861-San-Marco-Rd-D-2-Marco-Island-FL-34145/2059488453_zpid/,,Condo for sale,Condominium,385,695000,No,,,1948.0,sqft,356.78,,,3.0,3.0,1861 San Marco Rd #D-2,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/828-Hideaway-Cir-E-4-434-Marco-Island-FL-34145/2088330145_zpid/,,Condo for sale,Condominium,215,1150000,Yes,100000.0,03/17/2024,2842.0,sqft,404.64,,,3.0,3.0,828 Hideaway Cir E #4-434,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/591-Seaview-Ct-APT-A101-Marco-Island-FL-34145/438391561_zpid/,,Condo for sale,Condominium,217,629000,Yes,30000.0,07/10/2024,1054.0,sqft,596.77,,,2.0,2.0,591 Seaview Ct APT A101,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/306-Angler-Dr-102-Goodland-FL-34140/70756863_zpid/,,Condo for sale,Condominium,225,749000,Yes,20000.0,07/19/2024,1477.0,sqft,507.11,,,2.0,2.0,306 Angler Dr #102,Goodland,34140,FL,USA
https://www.zillow.com/homedetails/1825-Maywood-Ct-Marco-Island-FL-34145/103144198_zpid/,,Lot / Land for sale,Lot/Land,412,1999000,Yes,151000.0,03/05/2024,,,,8712.0,sqft,,,1825 Maywood Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/680-Inlet-Dr-Marco-Island-FL-34145/98326593_zpid/,,Lot / Land for sale,Lot/Land,722,1350000,No,,,,,,0.5,acres,,,680 Inlet Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/459-Waterleaf-Ct-Marco-Island-FL-34145/103140641_zpid/,,Lot / Land for sale,Lot/Land,185,1400000,No,,,,,,8712.0,sqft,,,459 Waterleaf Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/839-Inlet-Dr-Marco-Island-FL-34145/252427978_zpid/,,Lot / Land for sale,Lot/Land,86,798900,No,,,,,,0.58,acres,,,839 Inlet Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/790-Inlet-Dr-Marco-Island-FL-34145/103060126_zpid/,,Lot / Land for sale,Lot/Land,226,1250000,No,,,,,,0.58,acres,,,790 Inlet Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/377-Morning-Glory-Ln-Marco-Island-FL-34145/103080541_zpid/,,Lot / Land for sale,Lot/Land,416,795000,Yes,102000.0,09/08/2024,,,,10454.4,sqft,,,377 Morning Glory Ln,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/394-Wild-Coffee-Ln-Marco-Island-FL-34145/103043824_zpid/,,Lot / Land for sale,Lot/Land,240,795000,No,,,,,,0.33,acres,,,394 Wild Coffee Ln,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1269-6th-Ave-Marco-Island-FL-34145/103080526_zpid/,,Lot / Land for sale,Lot/Land,265,399000,No,,,,,,8712.0,sqft,,,1269 6th Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/976-N-Barfield-Dr-Marco-Island-FL-34145/103089643_zpid/,,Lot / Land for sale,Lot/Land,314,1000000,Yes,150000.0,06/24/2024,,,,0.29,acres,,,976 N Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2037-Sheffield-Ave-Marco-Island-FL-34145/103058616_zpid/,,Lot / Land for sale,Lot/Land,195,269000,No,,,,,,0.3,acres,,,2037 Sheffield Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/903-Raymond-Ct-Marco-Island-FL-34145/103168486_zpid/,,Lot / Land for sale,Lot/Land,368,680000,Yes,270000.0,04/22/2024,,,,0.33,acres,,,903 Raymond Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1781-Osceola-Ct-Marco-Island-FL-34145/103075216_zpid/,,Lot / Land for sale,Lot/Land,806,7000000,No,,,,,,1.28,acres,,,1781 Osceola Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1771-Osceola-Ct-Marco-Island-FL-34145/103127593_zpid/,,Lot / Land for sale,Lot/Land,321,9500000,No,,,,,,0.59,acres,,,1771 Osceola Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/930-Goldenrod-Ave-Marco-Island-FL-34145/103087623_zpid/,,Lot / Land for sale,Lot/Land,397,1199000,Yes,1000.0,10/18/2023,,,,0.36,acres,,,930 Goldenrod Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/275-Rockhill-Ct-Marco-Island-FL-34145/338561342_zpid/,,Lot / Land for sale,Lot/Land,828,1499000,Yes,200000.0,08/03/2024,,,,0.25,acres,,,275 Rockhill Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1054-Blue-Hill-Creek-Dr-Marco-Island-FL-34145/103103262_zpid/,,Lot / Land for sale,Lot/Land,191,399000,Yes,21000.0,07/30/2024,,,,0.52,acres,,,1054 Blue Hill Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/674-Cameo-Ct-Marco-Island-FL-34145/103078436_zpid/,,Lot / Land for sale,Lot/Land,1009,2495000,No,,,,,,0.27,acres,,,674 Cameo Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2047-San-Marco-Rd-Marco-Island-FL-34145/103106081_zpid/,,Lot / Land for sale,Lot/Land,200,330000,No,,,,,,0.25,acres,,,2047 San Marco Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/674-Cameo-Ct-LOT-5-Marco-Island-FL-34145/2080203468_zpid/,,Lot / Land for sale,Lot/Land,524,2495000,No,,,,,,0.27,acres,,0.0,674 Cameo Ct LOT 5,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/801-Scott-Dr-Marco-Island-FL-34145/103164725_zpid/,,Lot / Land for sale,Lot/Land,274,869900,Yes,30000.0,04/16/2024,,,,0.53,acres,,,801 Scott Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/917-Whiskey-Creek-Dr-Marco-Island-FL-34145/103140705_zpid/,,Lot / Land for sale,Lot/Land,252,895000,Yes,80000.0,08/17/2024,,,,0.55,acres,,,917 Whiskey Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/950-Sea-Oats-Ct-Marco-Island-FL-34145/103085340_zpid/,,Lot / Land for sale,Lot/Land,560,675000,Yes,75000.0,06/20/2024,,,,0.28,acres,,,950 Sea Oats Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1029-Blue-Hill-Creek-Dr-Marco-Island-FL-34145/103144511_zpid/,,Lot / Land for sale,Lot/Land,198,890000,No,,,,,,0.89,acres,,,1029 Blue Hill Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1668-McIlvaine-Ct-Marco-Island-FL-34145/43777241_zpid/,,Lot / Land for sale,Lot/Land,259,2485000,Yes,115000.0,06/24/2024,,,,0.5,acres,,,1668 McIlvaine Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/434-Tarpon-Ct-Marco-Island-FL-34145/43774023_zpid/,,Lot / Land for sale,Lot/Land,72,1630000,Yes,19000.0,07/02/2024,,,,0.28,acres,,,434 Tarpon Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1775-Watson-Rd-Marco-Island-FL-34145/103063147_zpid/,,Lot / Land for sale,Lot/Land,347,499000,Yes,70000.0,07/25/2024,,,,0.29,acres,,,1775 Watson Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/821-Caxambas-Dr-Marco-Island-FL-34145/2058272584_zpid/,,Lot / Land for sale,Lot/Land,224,4900000,No,,,,,,,,,,821 Caxambas Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/780-Whiskey-Creek-Dr-Marco-Island-FL-34145/103181365_zpid/,,Lot / Land for sale,Lot/Land,518,384900,Yes,14100.0,03/01/2024,,,,0.5,acres,,,780 Whiskey Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/376-Beach-Lily-Ln-Marco-Island-FL-34145/103072793_zpid/,,Lot / Land for sale,Lot/Land,210,779500,Yes,100.0,09/06/2024,,,,10018.8,sqft,,,376 Beach Lily Ln,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1031-Anglers-Cv-A505-Marco-Island-FL-34145/54162519_zpid/,,Condo for sale,Condominium,93,399000,No,,,717.0,sqft,556.49,,,1.0,1.0,1031 Anglers Cv #A505,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/395-Gumbo-Limbo-Ln-Marco-Island-FL-34145/103117499_zpid/,,Lot / Land for sale,Lot/Land,25,475000,No,,,,,,0.34,acres,,,395 Gumbo Limbo Ln,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/484-Yellowbird-St-Marco-Island-FL-34145/103115446_zpid/,,Lot / Land for sale,Lot/Land,49,382500,No,,,,,,0.25,acres,,,484 Yellowbird St,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/965-Leo-Ct-Marco-Island-FL-34145/103148679_zpid/,,Lot / Land for sale,Lot/Land,160,899650,No,,,,,,0.5,acres,,,965 Leo Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/80-Lamplighter-Dr-17-Marco-Island-FL-34145/439481043_zpid/,,Lot / Land for sale,Lot/Land,21,1000000,No,,,,,,8712.0,sqft,,0.0,80 Lamplighter Dr #17,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/609-Spinnaker-Dr-Marco-Island-FL-34145/103057113_zpid/,,Lot / Land for sale,Lot/Land,290,1595000,No,,,,,,8276.4,sqft,,,609 Spinnaker Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/117-Lantana-Ln-Marco-Island-FL-34145/103139268_zpid/,,Lot / Land for sale,Lot/Land,412,449000,Yes,100.0,08/19/2024,,,,0.32,acres,,,117 Lantana Ln,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/950-Sand-Dune-Dr-Marco-Island-FL-34145/103175837_zpid/,,Lot / Land for sale,Lot/Land,471,1350000,Yes,249000.0,08/21/2024,,,,0.34,acres,,,950 Sand Dune Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1206-Blue-Hill-Creek-Dr-Marco-Island-FL-34145/103109079_zpid/,,Lot / Land for sale,Lot/Land,139,1249000,No,,,,,,0.53,acres,,,1206 Blue Hill Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/80-Lamplighter-Dr-Marco-Island-FL-34145/103095397_zpid/,,Lot / Land for sale,Lot/Land,21,1000000,No,,,,,,8712.0,sqft,,,80 Lamplighter Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1414-Delbrook-Way-Marco-Island-FL-34145/103069861_zpid/,,Lot / Land for sale,Lot/Land,159,550000,No,,,,,,0.29,acres,,,1414 Delbrook Way,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2031-Sheffield-Ave-Marco-Island-FL-34145/103148261_zpid/,,Lot / Land for sale,Lot/Land,195,249000,Yes,20000.0,03/04/2024,,,,0.25,acres,,,2031 Sheffield Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/841-Scott-Dr-Marco-Island-FL-34145/103073130_zpid/,,Lot / Land for sale,Lot/Land,163,750000,No,,,,,,0.5,acres,,,841 Scott Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1748-Wavecrest-Ct-Marco-Island-FL-34145/103132750_zpid/,,Lot / Land for sale,Lot/Land,391,1500000,Yes,100000.0,03/28/2024,,,,0.25,acres,,,1748 Wavecrest Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1024-Anglers-Cv-C403-Marco-Island-FL-34145/54162546_zpid/,,Condo for sale,Condominium,173,437500,No,,,732.0,sqft,597.68,,,1.0,1.0,1024 Anglers Cv #C403,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/220-2nd-Ave-Marco-Island-FL-34145/103174707_zpid/,,Lot / Land for sale,Lot/Land,226,299900,Yes,29600.0,03/30/2024,,,,8712.0,sqft,,,220 2nd Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/711-Fairlawn-Ct-Marco-Island-FL-34145/43773825_zpid/,,Lot / Land for sale,Lot/Land,238,1945000,Yes,200000.0,06/14/2024,,,,0.38,acres,,,711 Fairlawn Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/571-S-Barfield-Dr-Marco-Island-FL-34145/103038394_zpid/,,Lot / Land for sale,Lot/Land,34,949999,No,,,,,,0.5,acres,,,571 S Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2041-Sheffield-Ave-Marco-Island-FL-34145/103146528_zpid/,,Lot / Land for sale,Lot/Land,85,390000,No,,,,,,0.29,acres,,,2041 Sheffield Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/816-Whiskey-Creek-Dr-Marco-Island-FL-34145/103062860_zpid/,,Lot / Land for sale,Lot/Land,165,339999,Yes,10000.0,04/01/2024,,,,0.57,acres,,,816 Whiskey Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/589-Spinnaker-Dr-Marco-Island-FL-34145/43777072_zpid/,,Lot / Land for sale,Lot/Land,846,1700000,No,,,,,,0.25,acres,,,589 Spinnaker Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/124-Wild-Cherry-Ln-Marco-Island-FL-34145/103090481_zpid/,,Lot / Land for sale,Lot/Land,237,990000,No,,,,,,0.38,acres,,,124 Wild Cherry Ln,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/131-Channel-Ct-Marco-Island-FL-34145/103061295_zpid/,,Lot / Land for sale,Lot/Land,170,1450000,No,,,,,,0.25,acres,,,131 Channel Ct,Marco Island,34145,FL,USA
